,index,acc1,acc2,acc3,acc4,duration
1757,316764,,,,,316764
1758,316767,-20;15;2,-34;29;-3,-20;42;-18,-30;19;-10,316767
1759,317041,,,,,317041
1760,317044,-5;21;-11,-21;17;-5,-16;24;-20,-32;5;7,317044
1761,317315,,,,,317315
1762,317318,-10;16;-10,-12;13;-5,-2;9;-2,-5;16;-2,317318
1763,317583,,,,,317583
1764,317586,-12;16;3,-3;34;-6,-14;24;-12,-20;24;-4,317586
1765,317852,,,,,317852
1766,317855,-28;3;10,-7;6;-13,-19;47;-2,-15;43;-4,317855
1767,318133,,,,,318133
1768,318136,-3;35;2,-5;27;-11,-12;39;0,-8;36;-3,318136
1769,318415,,,,,318415
1770,318417,-16;16;5,0;28;-6,-13;38;-2,-19;24;0,318417
1771,318684,,,,,318684
1772,318687,-11;40;2,-10;29;-8,-12;32;0,-19;35;-6,318687
1773,318965,,,,,318965
1774,318968,-13;12;1,-9;22;-2,-17;24;2,-13;24;0,318968
1775,319243,,,,,319243
1776,319246,0;39;-7,-10;27;-9,-8;23;1,-11;3;-4,319246
1777,319515,,,,,319515
1778,319518,-11;29;-14,-7;34;3,-2;20;0,-1;17;-3,319518
1779,319784,,,,,319784
1780,319788,0;30;-9,-20;25;0,-15;18;0,-19;28;0,319788
1781,320061,,,,,320061
1782,320069,-8;30;-1,-17;33;-10,-16;43;2,-10;34;-9,320069
1783,320336,,,,,320336
1784,320338,-10;43;0,-15;25;6,-10;23;-4,-9;36;5,320338
1785,320611,,,,,320611
1786,320618,-14;31;-6,-13;27;-6,-9;35;0,-14;31;0,320618
1787,320887,,,,,320887
1788,320889,-17;30;-9,-9;27;-5,0;21;-8,-6;26;-6,320889
1789,321162,,,,,321162
1790,321171,-15;21;1,-7;18;-7,-10;21;-3,-10;22;-5,321171
1791,321438,,,,,321438
1792,321441,-8;33;-1,-17;19;-4,-9;29;-8,-4;28;-6,321441
1793,321713,,,,,321713
1794,321721,-15;24;-1,-1;28;1,0;24;0,-11;12;-3,321721
1795,321989,,,,,321989
1796,321991,-4;43;-6,-11;25;-2,-8;27;-2,-5;29;-3,321991
1797,322263,,,,,322263
1798,322266,1;35;0,-2;23;-3,-6;31;3,-11;37;7,322266
1799,322546,,,,,322546
1800,322548,-12;36;-3,0;31;-6,-5;45;-3,-5;35;-10,322548
1801,322813,,,,,322813
1802,322817,-4;25;-11,-11;30;-4,-7;19;-9,0;28;-3,322817
1803,323089,,,,,323089
1804,323092,-5;30;-1,-2;22;-7,-3;39;-6,-13;26;0,323092
1805,323364,,,,,323364
1806,323367,-9;34;-3,-6;35;-1,0;32;-16,-1;35;-7,323367
1807,323649,,,,,323649
1808,323651,0;15;2,-2;31;1,-7;27;1,-9;11;3,323651
1809,323920,,,,,323920
1810,323923,-2;16;0,3;29;-2,-6;27;1,3;25;-9,323923
1811,324214,,,,,324214
1812,324217,5;24;-1,10;27;0,4;27;-3,10;12;-3,324217
1813,324498,,,,,324498
1814,324501,-4;18;-5,-6;12;8,9;13;3,4;25;-1,324501
1815,324771,,,,,324771
1816,324774,9;30;5,8;19;-4,1;31;0,6;30;0,324774
1817,325041,,,,,325041
1818,325044,6;21;1,3;21;3,7;17;-3,5;27;-4,325044
1819,325316,,,,,325316
1820,325323,2;16;3,-1;16;7,3;24;3,7;38;-1,325323
1821,325584,,,,,325584
1822,325587,2;30;8,0;15;-3,7;16;-4,5;23;6,325587
1823,325854,,,,,325854
1824,325862,0;18;13,9;28;0,-4;3;-4,4;21;2,325862
1825,326123,,,,,326123
1826,326125,10;35;0,8;15;-6,2;24;2,0;19;1,326125
1827,326400,,,,,326400
1828,326407,6;39;8,1;6;3,0;24;11,0;3;-5,326407
1829,326674,,,,,326674
1830,326676,3;4;0,13;32;-2,12;23;8,4;26;2,326676
1831,326942,,,,,326942
1832,326945,5;8;-6,7;27;3,13;23;-1,4;20;2,326945
1833,327218,,,,,327218
1834,327221,14;26;-3,14;30;-2,14;12;0,5;18;3,327221
1835,327488,,,,,327488
1836,327491,15;27;6,13;17;0,10;22;8,14;23;1,327491
1837,327769,,,,,327769
1838,327772,11;15;-7,13;23;2,8;23;0,9;18;8,327772
1839,328044,,,,,328044
1840,328046,10;21;3,14;22;12,7;29;10,16;19;1,328046
1841,328326,,,,,328326
1842,328329,16;20;3,10;21;5,16;24;8,9;21;1,328329
1843,328600,,,,,328600
1844,328603,13;29;0,19;24;1,10;22;-1,5;24;7,328603
1845,328873,,,,,328873
1846,328877,8;22;2,4;21;1,21;25;-2,8;20;2,328877
1847,329145,,,,,329145
1848,329148,15;31;5,10;16;-2,9;33;4,13;26;11,329148
1849,329413,,,,,329413
1850,329422,23;28;0,12;31;6,9;23;1,10;23;2,329422
1851,329696,,,,,329696
1852,329698,3;22;4,8;19;7,8;29;1,11;18;0,329698
1853,329970,,,,,329970
1854,329977,7;24;1,5;22;-2,9;23;0,4;35;-6,329977
1855,330240,,,,,330240
1856,330243,1;32;2,6;30;1,6;30;2,7;28;-1,330243
1857,330509,,,,,330509
1858,330517,6;34;-1,10;24;-2,10;21;2,12;28;7,330517
1859,330783,,,,,330783
1860,330786,11;31;-1,12;28;2,15;20;4,14;28;1,330786
1861,331048,,,,,331048
1862,331052,16;29;2,7;35;10,12;34;7,19;32;8,331052
1863,331334,,,,,331334
1864,331337,16;32;0,16;33;2,8;31;5,3;28;1,331337
1865,331610,,,,,331610
1866,331612,5;31;1,6;32;0,4;32;0,4;35;-1,331612
1867,331885,,,,,331885
1868,331888,3;30;5,7;26;-4,4;29;4,2;37;0,331888
1869,332169,,,,,332169
1870,332171,-10;29;-1,-12;32;-5,-13;37;-8,-12;29;-3,332171
1871,332441,,,,,332441
1872,332444,-15;42;-7,-21;44;-2,-16;45;-6,-15;39;-7,332444
1873,332710,,,,,332710
1874,332713,-18;43;-4,-18;47;-8,-20;40;-10,-14;43;-6,332713
1875,332994,,,,,332994
1876,332997,-15;40;0,-16;59;0,-21;57;-1,-17;52;-6,332997
1877,333261,,,,,333261
1878,333264,-8;40;-12,-18;37;-7,-16;45;-3,-8;34;-10,333264
1879,333542,,,,,333542
1880,333545,-19;43;6,-7;55;-13,-10;45;-5,-13;52;-2,333545
1881,333811,,,,,333811
1882,333814,-20;63;-13,-12;42;-3,-4;45;2,-10;60;7,333814
1883,334094,,,,,334094
1884,334097,-14;53;-5,-11;54;-3,-10;44;-2,-8;46;-7,334097
1885,334362,,,,,334362
1886,334365,-5;56;-8,-14;37;0,-6;48;-1,-10;43;-4,334365
1887,334638,,,,,334638
1888,334645,-8;47;0,-10;47;-1,-13;51;-4,-14;46;5,334645
1889,334910,,,,,334910
1890,334913,-2;30;-3,-5;39;-1,-4;42;-7,-8;41;-5,334913
1891,335175,,,,,335175
1892,335183,-11;40;-8,-16;42;-7,-13;33;-10,-13;38;-7,335183
1893,335459,,,,,335459
1894,335462,-12;36;-10,-12;37;0,-19;30;0,-17;31;-2,335462
1895,335733,,,,,335733
1896,335740,-15;29;0,-16;38;0,-18;33;-8,-17;30;-5,335740
1897,336010,,,,,336010
1898,336013,-15;34;-7,-14;30;-6,-13;30;-4,-16;27;-6,336013
1899,336279,,,,,336279
1900,336288,-17;31;-4,-19;25;-1,-17;26;0,-15;21;-8,336288
1901,336561,,,,,336561
1902,336563,-22;21;-3,-18;19;-3,-16;27;2,-14;19;0,336563
1903,336832,,,,,336832
1904,336840,-19;17;-6,-14;16;-3,-20;22;-5,-21;20;0,336840
1905,337102,,,,,337102
1906,337105,-16;17;-4,-12;21;-4,-16;24;-1,-20;25;-9,337105
1907,337379,,,,,337379
1908,337382,-17;23;-7,-18;19;-3,-17;25;-4,-22;26;-2,337382
1909,337653,,,,,337653
1910,337656,-23;20;-6,-19;14;0,-14;32;-7,-20;20;-3,337656
1911,337923,,,,,337923
1912,337925,-15;29;-8,-13;31;-6,-10;32;-8,-20;21;-5,337925
1913,338197,,,,,338197
1914,338200,-15;23;-4,-18;25;-4,-15;23;-4,-13;17;-9,338200
1915,338468,,,,,338468
1916,338471,-15;32;-8,-13;30;-2,-14;24;-5,-15;23;0,338471
1917,338742,,,,,338742
1918,338744,-14;26;-8,-15;19;-4,-13;12;0,-19;21;1,338744
1919,339017,,,,,339017
1920,339020,-11;37;-5,-15;21;-1,-14;20;-3,-6;33;-2,339020
1921,339292,,,,,339292
1922,339295,-19;13;6,0;29;-6,-11;34;-2,-5;21;-6,339295
1923,339561,,,,,339561
1924,339564,-5;28;-8,-10;29;-1,-11;26;-6,-7;32;-8,339564
1925,339837,,,,,339837
1926,339840,-16;24;6,-8;9;-9,-9;21;-6,-4;21;-11,339840
1927,340109,,,,,340109
1928,340112,-13;27;-6,-12;21;-6,-16;22;-5,-20;20;-4,340112
1929,340378,,,,,340378
1930,340381,-15;15;-1,-11;18;-3,-9;27;-7,-10;22;-2,340381
1931,340643,,,,,340643
1932,340646,-10;28;-2,-13;23;-8,-10;16;-1,-6;24;-2,340646
1933,340925,,,,,340925
1934,340928,-12;18;-1,-16;26;-4,-18;33;-4,-16;27;-11,340928
1935,341194,,,,,341194
1936,341197,-14;24;0,-15;14;6,-12;25;-11,-11;26;-8,341197
1937,341469,,,,,341469
1938,341472,-15;19;-3,-4;24;4,-11;23;6,-17;31;-9,341472
1939,341744,,,,,341744
1940,341747,-11;23;4,-8;16;-1,-9;19;0,-7;22;8,341747
1941,342020,,,,,342020
1942,342043,4;25;-8,-1;21;-9,1;28;-2,-5;28;-6,342043
1943,342308,,,,,342308
1944,342310,8;30;5,-8;17;-7,-1;23;-3,-2;18;-9,342310
1945,342579,,,,,342579
1946,342587,-7;12;0,0;21;0,-2;10;2,-3;22;-6,342587
1947,342858,,,,,342858
1948,342861,-7;23;2,-4;20;-6,-13;12;4,-13;18;-3,342861
1949,343131,,,,,343131
1950,343140,-9;20;-5,-7;19;-1,-5;18;0,-2;18;-6,343140
1951,343402,,,,,343402
1952,343405,-10;20;-5,-7;18;-8,-8;20;-1,-6;20;-3,343405
1953,343671,,,,,343671
1954,343678,-5;18;-1,-3;17;-8,-2;19;-23,-12;23;-2,343678
1955,343942,,,,,343942
1956,343944,-8;16;-2,0;23;-10,-6;29;-7,-4;20;-10,343944
1957,344209,,,,,344209
1958,344212,-2;22;-8,2;16;-6,0;14;-4,0;24;-7,344212
1959,344517,,,,,344517
1960,344520,-6;22;-2,0;20;-8,1;22;-1,0;23;1,344520
1961,344785,,,,,344785
1962,344787,1;21;-1,2;21;-5,4;21;-8,5;19;-9,344787
1963,345070,,,,,345070
1964,345073,3;24;-5,3;26;-11,-1;21;-6,2;15;-5,345073
1965,345354,,,,,345354
1966,345357,-2;12;-5,5;23;-6,7;34;-1,7;17;-3,345357
1967,345633,,,,,345633
1968,345635,5;15;0,11;21;-9,8;28;-3,9;20;-14,345635
1969,345899,,,,,345899
1970,345902,10;19;-10,5;21;-2,9;22;-11,10;23;-2,345902
1971,346178,,,,,346178
1972,346181,9;11;-11,11;22;0,11;9;0,9;19;-5,346181
1973,346448,,,,,346448
1974,346451,6;16;3,15;29;1,1;26;-2,11;21;-4,346451
1975,346725,,,,,346725
1976,346728,2;9;-8,0;24;0,10;21;14,6;20;11,346728
1977,347000,,,,,347000
1978,347002,5;16;13,9;14;7,6;23;-3,-5;14;11,347002
1979,347275,,,,,347275
1980,347282,6;29;17,-2;15;10,0;19;9,4;11;14,347282
1981,347544,,,,,347544
1982,347547,3;18;16,3;-3;16,-2;-14;7,-1;17;1,347547
1983,347819,,,,,347819
1984,347828,6;15;-22,-3;34;-6,-13;46;59,-9;5;-10,347828
1985,348100,,,,,348100
1986,348103,11;-12;28,-10;10;12,-13;18;-44,-16;-1;-5,348103
1987,348378,,,,,348378
1988,348386,-12;20;-2,-7;17;-8,-12;1;7,-4;15;19,348386
1989,348651,,,,,348651
1990,348654,-1;14;10,-8;15;8,-16;13;18,-9;9;7,348654
1991,348920,,,,,348920
1992,348923,2;15;2,7;17;6,-5;35;9,-7;29;0,348923
1993,349197,,,,,349197
1994,349200,6;20;-8,-13;22;2,-8;11;-4,3;15;0,349200
1995,349465,,,,,349465
1996,349467,-8;3;3,14;15;-2,-11;0;0,-17;12;-4,349467
1997,349749,,,,,349749
1998,349752,-3;12;-6,-12;17;3,-3;12;-1,-10;17;2,349752
1999,350015,,,,,350015
2000,350018,-11;8;-2,-14;13;0,-8;12;-7,0;18;-11,350018
2001,350289,,,,,350289
2002,350292,-17;15;10,-2;-5;0,-14;1;8,-22;1;0,350292
2003,350560,,,,,350560
2004,350563,-17;22;-18,-12;19;0,-9;12;-9,-11;9;-1,350563
2005,350837,,,,,350837
2006,350839,-3;4;-1,-8;14;5,-10;12;-4,-13;6;14,350839
2007,351104,,,,,351104
2008,351107,-9;18;-2,-14;10;-2,-15;15;13,-20;18;-17,351107
2009,351384,,,,,351384
2010,351387,-14;13;-1,-3;14;3,-1;19;0,1;28;-7,351387
2011,351653,,,,,351653
2012,351656,-12;23;-10,-7;14;2,-2;10;-13,-9;23;-5,351656
2013,351928,,,,,351928
2014,351931,-5;14;-3,-1;20;-3,-7;26;-4,-9;27;3,351931
2015,352192,,,,,352192
2016,352194,-10;25;-2,-2;22;-3,1;24;-8,-3;28;5,352194
2017,352460,,,,,352460
2018,352470,-9;33;-8,-2;23;-2,-5;27;-4,-4;34;-2,352470
2019,352731,,,,,352731
2020,352734,-8;31;0,-2;25;-10,-5;32;-4,-7;26;-9,352734
2021,353008,,,,,353008
2022,353015,-19;27;-1,-7;34;-5,-15;29;0,-3;35;0,353015
2023,353281,,,,,353281
2024,353284,-10;22;0,-9;18;0,-5;16;-3,-14;27;-2,353284
2025,353556,,,,,353556
2026,353564,-10;22;-5,-14;22;-5,-9;33;-7,-6;20;-12,353564
2027,353831,,,,,353831
2028,353835,-5;15;-21,0;21;-15,-4;18;-6,-15;17;-3,353835
2029,354108,,,,,354108
2030,354115,-10;21;-3,-11;25;0,-15;28;5,-9;24;-1,354115
2031,354382,,,,,354382
2032,354385,-11;19;-3,-15;22;-4,-7;23;-9,-6;11;-6,354385
2033,354657,,,,,354657
2034,354665,-10;33;-1,-3;18;-4,-5;23;0,-6;20;-3,354665
2035,354931,,,,,354931
2036,354934,0;24;-6,-6;33;3,-16;28;-2,-8;33;-13,354934
2037,355214,,,,,355214
2038,355216,0;30;-12,-7;29;2,-5;18;-10,-17;23;0,355216
2039,355496,,,,,355496
2040,355500,-12;27;5,-8;19;4,2;19;-10,-2;22;-6,355500
2041,355780,,,,,355780
2042,355783,0;30;-2,5;19;-1,-6;24;6,-1;16;0,355783
2043,356052,,,,,356052
2044,356056,0;17;5,-4;19;5,-2;21;4,0;23;2,356056
2045,356332,,,,,356332
2046,356335,0;9;-5,0;24;-14,-6;16;1,0;15;-1,356335
2047,356602,,,,,356602
2048,356605,-3;19;0,6;28;2,4;14;-4,-7;24;0,356605
2049,356872,,,,,356872
2050,356874,-20;26;11,0;13;-7,-3;20;-3,0;16;-2,356874
2051,357153,,,,,357153
2052,357156,11;18;-12,4;28;-1,3;32;-2,-3;19;-10,357156
2053,357423,,,,,357423
2054,357425,1;10;-9,-4;12;-9,2;25;-7,-10;7;7,357425
2055,357702,,,,,357702
2056,357704,-7;27;0,-1;1;2,-5;19;4,0;32;-13,357704
2057,357982,,,,,357982
2058,357984,2;21;4,5;29;-7,0;20;-12,-4;34;-5,357984
2059,358248,,,,,358248
2060,358256,0;30;-4,-9;28;10,-6;32;8,-10;23;2,358256
2061,358523,,,,,358523
2062,358526,3;27;0,-2;27;8,1;34;0,0;27;-2,358526
2063,358799,,,,,358799
2064,358807,-4;25;-3,0;30;0,-2;22;5,1;31;0,358807
2065,359074,,,,,359074
2066,359077,-12;38;12,1;22;-19,1;10;-7,-1;32;11,359077
2067,359343,,,,,359343
2068,359346,-4;36;-2,-7;39;7,-9;36;0,-5;30;4,359346
2069,359624,,,,,359624
2070,359627,-4;32;5,-4;25;-1,-3;34;1,-17;35;7,359627
2071,359900,,,,,359900
2072,359902,-11;27;7,-13;32;7,-4;26;6,-11;31;-1,359902
2073,360177,,,,,360177
2074,360180,-1;27;-5,-6;16;6,-7;24;3,-3;23;3,360180
2075,360451,,,,,360451
2076,360453,0;27;0,-7;24;4,-12;21;1,-10;8;5,360453
2077,360729,,,,,360729
2078,360732,-4;36;-3,-14;33;-8,-23;13;4,5;-4;6,360732
2079,361000,,,,,361000
2080,361003,-4;8;-8,-10;37;-8,7;20;16,-6;23;11,361003
2081,361295,,,,,361295
2082,361298,5;20;16,0;33;6,2;18;-7,0;22;1,361298
2083,361563,,,,,361563
2084,361566,-9;24;3,-1;31;-4,4;18;2,-4;16;3,361566
2085,361845,,,,,361845
2086,361847,3;23;1,-9;10;0,0;8;-4,1;26;0,361847
2087,362116,,,,,362116
2088,362118,-3;19;-2,0;16;-5,5;31;-10,8;22;-3,362118
2089,362389,,,,,362389
2090,362396,14;20;0,7;19;-2,2;14;-5,4;19;0,362396
2091,362659,,,,,362659
2092,362662,5;29;-4,0;18;5,1;20;3,4;15;0,362662
2093,362930,,,,,362930
2094,362938,2;16;0,0;19;-1,5;24;-5,5;18;-1,362938
2095,363202,,,,,363202
2096,363205,4;17;0,4;11;-4,3;20;0,1;16;0,363205
2097,363466,,,,,363466
2098,363473,3;12;-6,3;14;2,3;18;0,3;23;-3,363473
2099,363741,,,,,363741
2100,363743,5;12;-2,6;18;0,5;22;-2,5;16;0,363743
2101,364003,,,,,364003
2102,364006,8;17;-3,11;20;-7,6;14;0,8;16;0,364006
2103,364291,,,,,364291
2104,364293,9;13;0,11;12;5,5;16;7,8;15;1,364293
2105,364572,,,,,364572
2106,364575,5;12;4,10;24;2,7;17;4,10;12;-3,364575
2107,364843,,,,,364843
2108,364845,13;11;-2,13;15;-1,9;17;5,10;16;0,364845
2109,365117,,,,,365117
2110,365120,10;9;1,11;13;-2,21;9;1,14;13;2,365120
2111,365393,,,,,365393
2112,365395,21;15;3,21;16;3,23;14;0,22;14;0,365395
2113,365663,,,,,365663
2114,365666,21;14;-1,18;15;-1,18;15;2,16;10;0,365666
2115,365935,,,,,365935
2116,365937,11;12;0,6;15;3,11;15;0,8;19;0,365937
2117,366206,,,,,366206
2118,366210,14;17;1,12;13;3,12;15;0,9;17;-3,366210
2119,366477,,,,,366477
2120,366485,10;11;0,8;16;0,9;11;1,8;15;0,366485
2121,366755,,,,,366755
2122,366758,12;13;0,11;18;0,15;12;-7,10;12;-1,366758
2123,367031,,,,,367031
2124,367038,8;13;4,8;14;1,9;12;2,8;13;1,367038
2125,367300,,,,,367300
2126,367302,7;12;0,7;10;0,7;11;2,9;13;2,367302
2127,367578,,,,,367578
2128,367587,6;13;0,6;14;0,0;12;1,0;14;0,367587
2129,367858,,,,,367858
2130,367860,0;11;0,0;12;1,1;13;-3,0;14;-2,367860
2131,368132,,,,,368132
2132,368135,-1;12;-3,-3;13;-1,-5;13;-1,-13;13;-1,368135
2133,368401,,,,,368401
2134,368404,-15;12;-5,-20;8;-6,-21;11;-4,-19;7;-9,368404
2135,368670,,,,,368670
2136,368672,-21;4;-8,-20;5;-7,-22;8;-6,-22;7;-6,368672
2137,368946,,,,,368946
2138,368949,-20;1;-11,-23;9;-4,-23;5;-2,-23;1;-4,368949
2139,369221,,,,,369221
2140,369224,-23;1;-3,-25;4;-5,-21;2;-10,-20;-3;-9,369224
2141,369503,,,,,369503
2142,369506,-15;-2;-5,-18;0;-4,-19;3;-7,-15;-1;-13,369506
2143,369772,,,,,369772
2144,369775,-16;0;1,-12;-6;-18,-21;-5;-6,-16;-6;-5,369775
2145,370046,,,,,370046
2146,370050,-14;0;-1,-18;1;-3,-13;5;-4,-18;-1;-5,370050
2147,370317,,,,,370317
2148,370320,-13;0;-4,-13;3;0,-16;6;-4,-19;0;0,370320
2149,370592,,,,,370592
2150,370595,-12;1;-5,-15;1;0,-19;0;-2,-13;2;-5,370595
2151,370860,,,,,370860
2152,370863,-17;3;-2,-19;9;-3,-13;9;-5,-11;8;-4,370863
2153,371136,,,,,371136
2154,371144,-15;4;-3,-11;1;-5,-11;-3;-4,-12;0;-5,371144
2155,371410,,,,,371410
2156,371414,-6;5;-10,-13;11;-4,-12;6;3,-12;9;0,371414
2157,371680,,,,,371680
2158,371687,-17;15;-6,-14;11;-4,-14;13;-8,-17;11;-13,371687
2159,371962,,,,,371962
2160,371964,-20;6;-6,-21;10;-10,-23;17;-8,-20;10;-6,371964
2161,372230,,,,,372230
2162,372239,-22;14;-8,-24;9;-7,-21;9;-6,-24;8;-6,372239
2163,372500,,,,,372500
2164,372503,-24;7;-8,-20;6;-7,-24;14;-9,-17;7;-9,372503
2165,372775,,,,,372775
2166,372784,-25;14;-7,-18;12;-7,-21;13;-12,-20;14;-7,372784
2167,373050,,,,,373050
2168,373053,-26;18;-6,-24;17;-3,-22;20;-7,-22;16;-6,373053
2169,373328,,,,,373328
2170,373338,-21;23;-10,-23;22;-6,-23;27;-2,-20;20;-7,373338
2171,373601,,,,,373601
2172,373604,-21;20;-1,-22;24;-9,-21;18;-7,-21;15;-5,373604
2173,373876,,,,,373876
2174,373878,-23;17;-8,-22;22;-6,-25;21;-3,-23;10;-8,373878
2175,374151,,,,,374151
2176,374154,-26;18;-14,-22;26;-7,-24;25;-2,-21;22;-6,374154
2177,374421,,,,,374421
2178,374424,-18;19;-8,-18;19;-9,-25;26;-11,-25;27;-4,374424
2179,374695,,,,,374695
2180,374699,-25;25;-6,-21;20;-8,-23;26;-5,-20;20;-3,374699
2181,374966,,,,,374966
2182,374969,-23;23;-6,-23;19;-5,-23;20;-3,-17;26;-16,374969
2183,375240,,,,,375240
2184,375242,-21;23;-5,-17;17;-4,-20;23;-3,-18;22;-6,375242
2185,375515,,,,,375515
2186,375518,-16;23;-5,-17;31;-9,-16;26;-4,-19;20;-5,375518
2187,375790,,,,,375790
2188,375793,-22;29;-6,-17;31;-3,-15;28;-4,-23;15;-9,375793
2189,376058,,,,,376058
2190,376061,-21;28;-9,-22;27;-14,-17;18;-6,-17;25;-9,376061
2191,376336,,,,,376336
2192,376339,-17;24;-4,-17;25;-7,-21;25;-7,-19;23;-3,376339
2193,376604,,,,,376604
2194,376606,-18;28;-11,-17;24;-3,-14;20;0,-20;19;-13,376606
2195,376888,,,,,376888
2196,376891,-20;22;0,-17;21;-11,-19;34;-10,-17;21;-4,376891
2197,377160,,,,,377160
2198,377162,-16;17;-8,-9;32;-5,-17;23;-8,-15;19;-8,377162
2199,377437,,,,,377437
2200,377440,-15;25;-2,-13;22;-13,-14;26;-5,-13;27;0,377440
2201,377706,,,,,377706
2202,377708,-11;29;-7,-9;24;-10,-5;29;-2,-11;25;-10,377708
2203,377986,,,,,377986
2204,377989,-9;28;-5,-14;25;-7,-9;30;-6,-12;25;-9,377989
2205,378262,,,,,378262
2206,378264,-7;23;-5,-6;33;-15,-13;28;-8,-16;19;-13,378264
2207,378535,,,,,378535
2208,378539,-14;32;-13,-19;35;-13,-16;23;-15,-19;21;-1,378539
2209,378806,,,,,378806
2210,378809,-14;17;-11,-15;27;-2,-11;29;-8,-19;23;-1,378809
2211,379154,,,,,379154
2212,379156,-8;18;-13,-10;16;-3,-19;27;-7,-19;27;-3,379156
2213,379419,,,,,379419
2214,379421,-13;27;-12,-16;13;-9,-11;20;-4,-16;22;-5,379421
2215,379700,,,,,379700
2216,379702,-11;21;-12,-24;25;0,-21;27;-1,-14;26;-7,379702
2217,379970,,,,,379970
2218,379972,-16;21;0,-15;19;-6,-11;16;-10,-11;35;-8,379972
2219,380246,,,,,380246
2220,380255,-4;28;-10,-8;16;0,-16;26;3,-11;20;-2,380255
2221,380520,,,,,380520
2222,380522,-8;29;-12,-19;32;2,-8;34;-6,-18;22;2,380522
2223,380794,,,,,380794
2224,380802,-11;20;-8,-14;17;-7,-9;29;-4,-11;22;0,380802
2225,381071,,,,,381071
2226,381073,-14;29;-2,-9;24;-6,-17;24;3,-16;22;-1,381073
2227,381345,,,,,381345
2228,381386,-9;27;1,-14;20;2,-16;23;5,-13;18;6,381386
2229,381659,,,,,381659
2230,381662,-13;18;-3,-17;27;2,-19;17;-3,-10;20;-4,381662
2231,381934,,,,,381934
2232,381942,-10;22;5,-7;18;-2,-13;17;0,-15;16;5,381942
2233,382210,,,,,382210
2234,382213,-7;17;-8,-14;17;7,-8;19;2,-8;27;6,382213
2235,382479,,,,,382479
2236,382481,-2;19;-1,-6;16;-6,-9;16;-2,-8;20;0,382481
2237,382759,,,,,382759
2238,382763,-6;21;0,-9;30;-1,-10;26;0,-8;22;-2,382763
2239,383035,,,,,383035
2240,383037,-9;20;5,-5;21;1,-2;20;6,-9;30;5,383037
2241,383310,,,,,383310
2242,383313,-3;26;-2,-8;19;1,-8;19;3,-12;17;-1,383313
2243,383586,,,,,383586
2244,383588,-10;15;-1,-9;20;-4,-12;13;0,-15;15;-7,383588
2245,383874,,,,,383874
2246,383877,-10;12;-3,-7;18;-4,-7;8;0,-10;19;4,383877
2247,384142,,,,,384142
2248,384145,-8;3;-8,-4;9;12,-12;14;9,-22;14;12,384145
2249,384410,,,,,384410
2250,384413,-12;10;-10,-8;19;6,-5;20;4,-15;9;1,384413
2251,384680,,,,,384680
2252,384684,-5;9;-14,-12;14;-8,-5;8;-5,-9;13;0,384684
2253,384963,,,,,384963
2254,384966,-12;16;-6,-5;15;-6,-9;15;-2,-6;14;-1,384966
2255,385238,,,,,385238
2256,385241,-15;7;-8,-12;16;-5,-10;13;-11,-14;9;2,385241
2257,385517,,,,,385517
2258,385520,-13;16;3,-8;9;-2,-9;21;0,-8;20;0,385520
2259,385780,,,,,385780
2260,385783,-11;17;0,-8;21;-6,-6;17;-11,-6;18;-3,385783
2261,386051,,,,,386051
2262,386059,-10;18;-6,-8;15;-6,-6;14;2,-6;22;-5,386059
2263,386332,,,,,386332
2264,386335,-5;6;-6,-1;14;-3,-12;16;5,-4;22;-3,386335
2265,386600,,,,,386600
2266,386608,-9;21;-6,-6;13;-10,-3;14;-3,-5;15;-2,386608
2267,386870,,,,,386870
2268,386872,-6;19;-1,-9;15;-4,-6;22;-6,-8;17;1,386872
2269,387138,,,,,387138
2270,387147,-9;18;1,-5;19;-3,-3;6;-13,-9;16;-3,387147
2271,387410,,,,,387410
2272,387414,-7;22;0,-3;15;-5,-8;18;-3,-7;10;-5,387414
2273,387677,,,,,387677
2274,387684,-2;22;-2,-5;18;-5,-2;21;-3,2;23;0,387684
2275,387951,,,,,387951
2276,387954,-3;11;-6,-3;13;-1,-3;16;-3,0;17;-5,387954
2277,388221,,,,,388221
2278,388225,-3;13;-3,-2;10;-7,-4;13;-13,0;15;-7,388225
2279,388496,,,,,388496
2280,388499,-3;12;3,-5;16;-3,0;12;-6,4;8;-5,388499
2281,388766,,,,,388766
2282,388769,0;12;5,1;16;1,3;21;-6,3;18;-6,388769
2283,389041,,,,,389041
2284,389043,6;16;-4,0;19;-1,5;17;-6,3;24;-3,389043
2285,389311,,,,,389311
2286,389314,0;16;-8,6;14;-6,1;19;-3,0;24;0,389314
2287,389588,,,,,389588
2288,389592,0;22;-10,1;24;1,2;12;1,-1;16;5,389592
2289,389860,,,,,389860
2290,389863,5;9;-5,-4;22;3,2;17;-4,3;19;-10,389863
2291,390134,,,,,390134
2292,390136,-5;20;-8,0;19;-6,0;27;-2,0;20;-2,390136
2293,390398,,,,,390398
2294,390402,-4;19;4,0;17;-3,4;20;3,0;12;3,390402
2295,390673,,,,,390673
2296,390676,-6;23;-5,-2;21;-1,-5;24;-6,-5;24;-3,390676
2297,390942,,,,,390942
2298,390945,-1;23;-3,0;26;-7,2;21;-10,-3;25;-2,390945
2299,391218,,,,,391218
2300,391225,1;26;-8,1;25;-11,0;24;-4,-1;22;2,391225
2301,391493,,,,,391493
