,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
432,115842,28;6;3,11;0;3,25;1;0,21;-6;13,115842,25,2021-11-19
433,116111,,,,,116111,25,2021-11-19
434,116114,8;14;20,18;1;0,21;3;14,13;0;3,116114,25,2021-11-19
435,116383,,,,,116383,25,2021-11-19
436,116386,26;-3;0,17;5;-16,11;6;6,19;7;3,116386,25,2021-11-19
437,116663,,,,,116663,25,2021-11-19
438,116666,15;-5;7,21;0;1,14;-7;0,20;-2;4,116666,25,2021-11-19
439,116955,,,,,116955,25,2021-11-19
440,116958,19;-1;5,19;2;2,22;0;1,14;-11;11,116958,25,2021-11-19
441,117231,,,,,117231,25,2021-11-19
442,117234,24;3;11,16;-10;7,15;-5;1,12;-4;0,117234,25,2021-11-19
443,117509,,,,,117509,25,2021-11-19
444,117512,23;-6;9,16;-9;3,14;-1;12,18;-15;13,117512,25,2021-11-19
445,117780,,,,,117780,25,2021-11-19
446,117783,19;-15;2,17;-6;12,21;-17;15,26;-3;6,117783,25,2021-11-19
447,118054,,,,,118054,25,2021-11-19
448,118062,26;-9;23,22;-2;10,5;-11;-16,25;-14;29,118062,25,2021-11-19
449,118331,,,,,118331,25,2021-11-19
450,118334,-2;3;13,12;-23;20,11;-35;5,15;-23;11,118334,25,2021-11-19
451,118604,,,,,118604,25,2021-11-19
452,118612,17;-16;21,19;-22;4,27;-5;-10,-5;-17;12,118612,25,2021-11-19
453,118879,,,,,118879,25,2021-11-19
454,118882,19;-11;0,22;-4;-17,21;-3;5,23;-9;4,118882,25,2021-11-19
455,119155,,,,,119155,25,2021-11-19
456,119162,14;-26;12,15;-5;14,23;-6;15,17;-4;9,119162,25,2021-11-19
457,119436,,,,,119436,25,2021-11-19
458,119439,20;-4;4,18;-5;11,12;-6;15,19;0;3,119439,25,2021-11-19
459,119705,,,,,119705,25,2021-11-19
460,119713,13;-7;10,18;-15;7,17;-3;5,23;0;9,119713,25,2021-11-19
461,119981,,,,,119981,25,2021-11-19
462,119984,21;-5;15,22;-5;13,19;-8;12,18;-1;14,119984,25,2021-11-19
463,120256,,,,,120256,25,2021-11-19
464,120259,16;-3;15,23;6;10,21;-3;12,21;1;-2,120259,25,2021-11-19
465,120539,,,,,120539,25,2021-11-19
466,120542,30;-4;13,18;-6;10,20;1;-3,22;-5;2,120542,25,2021-11-19
467,120806,,,,,120806,25,2021-11-19
468,120809,13;3;9,14;2;8,16;-8;4,32;-9;3,120809,25,2021-11-19
469,121090,,,,,121090,25,2021-11-19
470,121093,15;1;25,28;-10;3,21;-2;-4,35;-14;6,121093,25,2021-11-19
471,121358,,,,,121358,25,2021-11-19
472,121361,17;15;12,28;0;9,36;-10;11,31;-5;16,121361,25,2021-11-19
473,121639,,,,,121639,25,2021-11-19
474,121641,27;0;17,32;5;13,23;-13;3,33;-6;-5,121641,25,2021-11-19
475,121909,,,,,121909,25,2021-11-19
476,121912,33;-9;14,37;4;14,30;7;8,27;0;8,121912,25,2021-11-19
477,122187,,,,,122187,25,2021-11-19
478,122190,26;2;-1,37;0;7,29;-1;13,28;-1;8,122190,25,2021-11-19
479,122458,,,,,122458,25,2021-11-19
480,122461,36;-4;17,29;0;18,30;5;10,29;-7;-1,122461,25,2021-11-19
481,122733,,,,,122733,25,2021-11-19
482,122740,28;-4;7,30;-1;0,32;2;10,32;9;10,122740,25,2021-11-19
483,123009,,,,,123009,25,2021-11-19
484,123012,33;-1;16,32;0;7,32;1;6,39;6;9,123012,25,2021-11-19
485,123279,,,,,123279,25,2021-11-19
486,123287,31;-2;11,33;-4;12,39;4;11,33;4;14,123287,25,2021-11-19
487,123558,,,,,123558,25,2021-11-19
488,123561,30;2;11,33;4;11,30;6;17,34;4;9,123561,25,2021-11-19
489,123831,,,,,123831,25,2021-11-19
490,123838,41;5;11,33;-17;9,31;2;14,36;8;9,123838,25,2021-11-19
491,124103,,,,,124103,25,2021-11-19
492,124105,37;-5;8,24;1;3,30;0;10,25;5;20,124105,25,2021-11-19
493,124372,,,,,124372,25,2021-11-19
494,124376,43;9;10,30;-3;14,35;-18;18,36;-12;25,124376,25,2021-11-19
495,124649,,,,,124649,25,2021-11-19
496,124652,43;-5;15,46;-6;14,43;8;27,44;-2;14,124652,25,2021-11-19
497,124922,,,,,124922,25,2021-11-19
498,124925,35;-9;16,39;-4;19,42;4;15,38;9;15,124925,25,2021-11-19
499,125198,,,,,125198,25,2021-11-19
500,125201,34;1;10,43;-9;15,42;-1;13,36;-5;15,125201,25,2021-11-19
501,125471,,,,,125471,25,2021-11-19
502,125473,42;-14;15,34;0;7,32;-8;12,40;0;12,125473,25,2021-11-19
503,125742,,,,,125742,25,2021-11-19
504,125745,42;-3;16,33;12;12,32;-10;12,33;-2;17,125745,25,2021-11-19
505,126011,,,,,126011,25,2021-11-19
506,126014,30;-9;22,34;-11;10,32;-17;16,28;-4;3,126014,25,2021-11-19
507,126286,,,,,126286,25,2021-11-19
508,126289,37;0;26,38;-7;9,31;-14;31,31;0;9,126289,25,2021-11-19
509,126562,,,,,126562,25,2021-11-19
510,126565,33;-1;13,31;-9;10,29;-4;11,32;-8;11,126565,25,2021-11-19
511,126844,,,,,126844,25,2021-11-19
512,126848,31;-7;5,40;-8;18,37;-1;5,33;-3;13,126848,25,2021-11-19
513,127113,,,,,127113,25,2021-11-19
514,127116,36;2;13,33;-3;17,38;-1;12,35;0;13,127116,25,2021-11-19
515,127381,,,,,127381,25,2021-11-19
516,127388,38;-1;11,37;4;12,41;6;13,34;4;13,127388,25,2021-11-19
517,127650,,,,,127650,25,2021-11-19
518,127653,36;3;11,36;3;11,29;2;11,24;2;7,127653,25,2021-11-19
519,127920,,,,,127920,25,2021-11-19
520,127928,18;1;9,17;1;7,14;3;3,20;-1;4,127928,25,2021-11-19
521,128200,,,,,128200,25,2021-11-19
522,128203,14;2;4,13;3;4,11;0;4,10;1;6,128203,25,2021-11-19
523,128476,,,,,128476,25,2021-11-19
524,128483,5;1;3,2;3;7,-1;2;5,-2;1;2,128483,25,2021-11-19
525,128746,,,,,128746,25,2021-11-19
526,128748,-1;1;3,-1;0;1,-4;0;0,-1;4;6,128748,25,2021-11-19
527,129020,,,,,129020,25,2021-11-19
528,129024,0;0;9,0;2;6,-2;3;3,0;2;1,129024,25,2021-11-19
529,129301,,,,,129301,25,2021-11-19
530,129304,0;-4;-1,1;-4;2,0;-1;0,-3;0;13,129304,25,2021-11-19
531,129573,,,,,129573,25,2021-11-19
532,129576,0;3;9,0;-3;3,0;0;2,5;-6;-10,129576,25,2021-11-19
533,129850,,,,,129850,25,2021-11-19
534,129852,3;-20;3,4;-12;14,6;1;12,-1;0;8,129852,25,2021-11-19
535,130115,,,,,130115,25,2021-11-19
536,130118,0;-11;8,-4;-10;0,-2;-11;0,2;-13;0,130118,25,2021-11-19
537,130396,,,,,130396,25,2021-11-19
538,130399,1;-12;0,0;-17;6,-1;-10;-3,0;-8;-2,130399,25,2021-11-19
539,130666,,,,,130666,25,2021-11-19
540,130668,8;-13;-1,1;-6;9,1;-3;7,-3;-13;-2,130668,25,2021-11-19
541,130945,,,,,130945,25,2021-11-19
542,130948,0;-15;2,-2;-15;6,0;-12;-2,4;-13;6,130948,25,2021-11-19
543,131210,,,,,131210,25,2021-11-19
544,131212,9;-20;1,7;-12;2,6;-21;2,2;-8;0,131212,25,2021-11-19
545,131480,,,,,131480,25,2021-11-19
546,131489,3;-15;3,6;-14;2,5;-16;4,11;-14;2,131489,25,2021-11-19
547,131761,,,,,131761,25,2021-11-19
548,131764,11;-13;3,8;-18;8,10;-20;6,12;-16;10,131764,25,2021-11-19
549,132033,,,,,132033,25,2021-11-19
550,132040,9;-15;5,5;-19;4,7;-14;4,3;-16;9,132040,25,2021-11-19
551,132315,,,,,132315,25,2021-11-19
552,132318,8;-21;4,4;-20;2,3;-20;10,3;-16;6,132318,25,2021-11-19
553,132578,,,,,132578,25,2021-11-19
554,132581,7;-19;12,9;-15;5,3;-14;-5,7;-19;2,132581,25,2021-11-19
555,132853,,,,,132853,25,2021-11-19
556,132855,6;-17;4,5;-18;3,9;-12;6,-1;-15;1,132855,25,2021-11-19
557,133129,,,,,133129,25,2021-11-19
558,133132,3;-20;5,4;-20;-3,4;-31;7,10;-24;14,133132,25,2021-11-19
559,133401,,,,,133401,25,2021-11-19
560,133404,2;-11;2,8;-15;7,6;-8;5,0;-2;6,133404,25,2021-11-19
561,133680,,,,,133680,25,2021-11-19
562,133683,7;-3;10,7;-6;5,6;5;5,11;0;7,133683,25,2021-11-19
563,133948,,,,,133948,25,2021-11-19
564,133956,3;9;9,7;11;6,7;16;4,6;16;1,133956,25,2021-11-19
565,134231,,,,,134231,25,2021-11-19
566,134233,10;8;9,9;8;5,5;6;3,8;9;3,134233,25,2021-11-19
567,134500,,,,,134500,25,2021-11-19
568,134502,9;3;5,5;4;1,4;3;5,3;5;13,134502,25,2021-11-19
569,134780,,,,,134780,25,2021-11-19
570,134782,6;2;5,7;-2;5,5;8;6,4;6;6,134782,25,2021-11-19
571,135042,,,,,135042,25,2021-11-19
572,135045,16;0;0,9;-2;1,6;-1;1,3;4;4,135045,25,2021-11-19
573,135306,,,,,135306,25,2021-11-19
574,135389,8;-3;7,3;2;5,10;2;1,7;5;10,135389,25,2021-11-19
575,135656,,,,,135656,25,2021-11-19
576,135658,12;7;10,10;1;5,9;-3;7,10;0;-2,135658,25,2021-11-19
577,135931,,,,,135931,25,2021-11-19
578,135933,9;5;1,9;2;0,10;5;-1,13;2;3,135933,25,2021-11-19
579,136207,,,,,136207,25,2021-11-19
580,136209,10;0;0,15;4;-2,7;0;6,13;7;5,136209,25,2021-11-19
581,136469,,,,,136469,25,2021-11-19
582,136471,12;3;3,15;7;5,18;0;4,19;0;7,136471,25,2021-11-19
583,136743,,,,,136743,25,2021-11-19
584,136745,15;5;3,14;-2;5,19;-3;5,15;0;4,136745,25,2021-11-19
585,137007,,,,,137007,25,2021-11-19
586,137010,15;1;11,12;6;4,15;4;10,15;2;8,137010,25,2021-11-19
587,137270,,,,,137270,25,2021-11-19
588,137277,11;0;9,23;-3;9,18;0;5,22;2;11,137277,25,2021-11-19
589,137539,,,,,137539,25,2021-11-19
590,137541,19;3;9,20;1;5,17;-6;18,23;5;3,137541,25,2021-11-19
591,137808,,,,,137808,25,2021-11-19
592,137810,23;1;3,16;0;8,26;3;2,23;2;10,137810,25,2021-11-19
593,138233,,,,,138233,25,2021-11-19
594,138235,24;5;0,23;2;1,30;2;7,24;7;5,138235,25,2021-11-19
595,138496,,,,,138496,25,2021-11-19
596,138499,23;4;9,24;0;0,26;8;4,31;11;8,138499,25,2021-11-19
597,138765,,,,,138765,25,2021-11-19
598,138767,30;0;0,33;-12;11,23;-6;12,30;6;16,138767,25,2021-11-19
599,139035,,,,,139035,25,2021-11-19
600,139037,26;7;13,28;8;7,31;4;9,29;-4;10,139037,25,2021-11-19
601,139297,,,,,139297,25,2021-11-19
602,139305,29;8;22,18;-6;8,33;12;2,27;5;8,139305,25,2021-11-19
603,139586,,,,,139586,25,2021-11-19
604,139588,30;11;13,21;5;21,29;0;19,30;-2;10,139588,25,2021-11-19
605,139847,,,,,139847,25,2021-11-19
606,139849,37;-4;11,29;0;13,31;10;13,32;4;12,139849,25,2021-11-19
607,140115,,,,,140115,25,2021-11-19
608,140119,35;9;16,30;4;19,41;5;25,38;-2;24,140119,25,2021-11-19
609,140381,,,,,140381,25,2021-11-19
610,140383,39;4;17,34;-3;19,39;3;19,37;-4;14,140383,25,2021-11-19
611,140654,,,,,140654,25,2021-11-19
612,140656,43;-4;7,37;2;18,38;6;12,39;9;16,140656,25,2021-11-19
613,140930,,,,,140930,25,2021-11-19
614,140933,40;3;13,36;0;16,34;4;17,38;1;17,140933,25,2021-11-19
615,141199,,,,,141199,25,2021-11-19
616,141207,32;0;15,42;9;17,39;2;16,37;0;16,141207,25,2021-11-19
617,141476,,,,,141476,25,2021-11-19
618,141479,36;-6;10,40;8;16,35;1;16,38;6;5,141479,25,2021-11-19
619,141743,,,,,141743,25,2021-11-19
620,141745,38;7;11,43;1;9,39;1;12,38;0;10,141745,25,2021-11-19
621,142030,,,,,142030,25,2021-11-19
622,142032,35;7;16,39;8;13,42;1;14,33;2;20,142032,25,2021-11-19
623,142295,,,,,142295,25,2021-11-19
624,142297,41;4;11,39;8;12,35;-1;17,35;10;19,142297,25,2021-11-19
625,142562,,,,,142562,25,2021-11-19
626,142564,34;6;14,37;2;22,38;2;13,37;4;6,142564,25,2021-11-19
627,142829,,,,,142829,25,2021-11-19
628,142831,38;3;12,36;5;14,35;3;15,41;7;13,142831,25,2021-11-19
629,143094,,,,,143094,25,2021-11-19
630,143102,38;5;10,40;9;10,36;3;13,35;5;15,143102,25,2021-11-19
631,143369,,,,,143369,25,2021-11-19
632,143371,38;5;16,41;8;18,39;4;16,36;2;12,143371,25,2021-11-19
633,143639,,,,,143639,25,2021-11-19
634,143641,37;8;17,40;7;16,40;10;15,38;6;12,143641,25,2021-11-19
635,143918,,,,,143918,25,2021-11-19
636,143920,35;8;11,43;13;15,42;11;12,36;12;13,143920,25,2021-11-19
637,144190,,,,,144190,25,2021-11-19
638,144193,41;9;11,39;8;11,43;15;11,42;15;16,144193,25,2021-11-19
639,144467,,,,,144467,25,2021-11-19
640,144471,37;14;12,40;15;10,38;16;11,38;17;13,144471,25,2021-11-19
641,144735,,,,,144735,25,2021-11-19
642,144738,32;20;12,34;22;8,29;26;9,33;22;11,144738,25,2021-11-19
643,145007,,,,,145007,25,2021-11-19
644,145010,31;25;14,32;24;10,33;28;12,34;24;10,145010,25,2021-11-19
645,145277,,,,,145277,25,2021-11-19
646,145280,31;24;14,32;30;11,27;28;7,29;31;11,145280,25,2021-11-19
647,145541,,,,,145541,25,2021-11-19
648,145549,31;28;8,26;28;11,27;24;13,34;27;8,145549,25,2021-11-19
649,145816,,,,,145816,25,2021-11-19
650,145818,25;33;13,24;30;9,23;25;17,29;30;5,145818,25,2021-11-19
651,146078,,,,,146078,25,2021-11-19
652,146081,20;30;22,26;33;20,26;31;13,28;31;8,146081,25,2021-11-19
653,146355,,,,,146355,25,2021-11-19
654,146357,33;31;-1,21;29;13,27;28;10,26;26;6,146357,25,2021-11-19
655,146628,,,,,146628,25,2021-11-19
656,146631,22;24;8,25;30;1,24;25;5,16;23;18,146631,25,2021-11-19
657,146897,,,,,146897,25,2021-11-19
658,146899,19;25;9,16;30;6,15;23;8,14;30;8,146899,25,2021-11-19
659,147169,,,,,147169,25,2021-11-19
660,147172,22;26;10,18;27;6,16;25;6,17;19;9,147172,25,2021-11-19
661,147448,,,,,147448,25,2021-11-19
662,147451,19;26;6,16;20;12,15;14;9,21;17;3,147451,25,2021-11-19
663,147720,,,,,147720,25,2021-11-19
664,147723,16;12;4,18;7;9,15;9;7,10;12;12,147723,25,2021-11-19
665,147995,,,,,147995,25,2021-11-19
666,148003,8;13;4,7;11;0,12;7;-3,7;3;0,148003,25,2021-11-19
667,148279,,,,,148279,25,2021-11-19
668,148282,9;7;10,8;7;11,8;8;10,7;5;7,148282,25,2021-11-19
669,148548,,,,,148548,25,2021-11-19
670,148555,12;4;3,9;0;4,7;1;3,11;-1;0,148555,25,2021-11-19
671,148820,,,,,148820,25,2021-11-19
672,148824,6;1;7,4;8;3,3;5;3,0;2;0,148824,25,2021-11-19
673,149097,,,,,149097,25,2021-11-19
674,149099,2;1;1,4;8;2,-1;6;4,1;8;5,149099,25,2021-11-19
675,149371,,,,,149371,25,2021-11-19
676,149374,3;10;3,-1;7;1,0;6;0,1;3;-2,149374,25,2021-11-19
677,149648,,,,,149648,25,2021-11-19
678,149651,0;8;3,2;9;4,0;1;4,3;5;6,149651,25,2021-11-19
679,149935,,,,,149935,25,2021-11-19
680,149938,5;4;2,0;8;5,6;5;3,0;0;7,149938,25,2021-11-19
681,150217,,,,,150217,25,2021-11-19
682,150220,2;3;1,-2;2;1,1;8;1,3;5;3,150220,25,2021-11-19
683,150494,,,,,150494,25,2021-11-19
684,150496,2;2;4,3;6;-1,5;0;-1,1;5;0,150496,25,2021-11-19
685,150760,,,,,150760,25,2021-11-19
686,150763,7;6;7,2;3;6,7;4;2,10;3;1,150763,25,2021-11-19
687,151023,,,,,151023,25,2021-11-19
688,151030,10;0;4,6;7;4,6;3;1,5;6;7,151030,25,2021-11-19
689,151299,,,,,151299,25,2021-11-19
690,151302,7;13;7,9;6;6,8;0;7,11;9;2,151302,25,2021-11-19
691,151574,,,,,151574,25,2021-11-19
692,151582,9;8;5,8;3;5,2;-5;5,4;0;8,151582,25,2021-11-19
693,151848,,,,,151848,25,2021-11-19
694,151852,5;-1;1,4;5;4,3;3;2,11;0;0,151852,25,2021-11-19
695,152118,,,,,152118,25,2021-11-19
696,152121,9;0;-2,2;3;4,11;2;-2,10;10;2,152121,25,2021-11-19
697,152399,,,,,152399,25,2021-11-19
698,152402,5;5;6,2;-3;7,-1;8;0,4;8;3,152402,25,2021-11-19
699,152675,,,,,152675,25,2021-11-19
700,152678,10;-20;-1,0;-2;2,9;0;2,8;0;6,152678,25,2021-11-19
701,152950,,,,,152950,25,2021-11-19
702,152953,3;2;-7,15;9;5,5;-5;0,8;1;10,152953,25,2021-11-19
703,153230,,,,,153230,25,2021-11-19
704,153233,14;4;10,10;2;10,9;5;6,21;-7;7,153233,25,2021-11-19
705,153508,,,,,153508,25,2021-11-19
706,153511,16;2;7,12;-4;4,11;4;0,16;1;6,153511,25,2021-11-19
707,153778,,,,,153778,25,2021-11-19
708,153781,17;2;12,16;5;5,20;-1;10,16;0;14,153781,25,2021-11-19
709,154051,,,,,154051,25,2021-11-19
710,154053,18;-1;9,19;0;10,25;1;3,17;3;11,154053,25,2021-11-19
711,154328,,,,,154328,25,2021-11-19
712,154330,24;0;9,20;2;12,16;2;9,18;0;13,154330,25,2021-11-19
713,154595,,,,,154595,25,2021-11-19
714,154602,18;2;12,24;-4;11,18;-1;8,21;1;5,154602,25,2021-11-19
715,154861,,,,,154861,25,2021-11-19
716,154863,17;0;3,24;3;2,23;-1;11,22;-3;13,154863,25,2021-11-19
717,155130,,,,,155130,25,2021-11-19
718,155132,22;4;9,28;-1;10,20;4;8,21;0;11,155132,25,2021-11-19
719,155414,,,,,155414,25,2021-11-19
720,155417,17;2;9,26;-4;7,27;1;10,23;3;10,155417,25,2021-11-19
721,155677,,,,,155677,25,2021-11-19
722,155680,26;1;8,23;0;17,30;4;10,31;-3;6,155680,25,2021-11-19
723,156092,,,,,156092,25,2021-11-19
724,156095,29;0;8,29;0;4,29;1;9,29;-1;11,156095,25,2021-11-19
725,156360,,,,,156360,25,2021-11-19
726,156362,33;8;8,31;3;7,26;-2;8,29;2;10,156362,25,2021-11-19
727,156635,,,,,156635,25,2021-11-19
728,156643,31;0;12,35;0;13,31;2;15,34;2;11,156643,25,2021-11-19
729,156909,,,,,156909,25,2021-11-19
730,156912,35;0;3,35;0;12,36;2;15,33;3;13,156912,25,2021-11-19
731,157178,,,,,157178,25,2021-11-19
732,157186,30;-2;7,31;2;15,30;0;8,32;2;12,157186,25,2021-11-19
733,157455,,,,,157455,25,2021-11-19
734,157457,33;0;10,33;-5;3,28;0;11,32;-2;11,157457,25,2021-11-19
735,157723,,,,,157723,25,2021-11-19
736,157732,35;-6;12,35;-4;11,35;-3;7,34;-5;10,157732,25,2021-11-19
737,158001,,,,,158001,25,2021-11-19
738,158004,32;-5;13,29;-10;10,31;-6;14,34;-3;12,158004,25,2021-11-19
739,158274,,,,,158274,25,2021-11-19
740,158277,35;-5;12,33;-12;11,35;-7;8,35;-7;9,158277,25,2021-11-19
741,158557,,,,,158557,25,2021-11-19
742,158559,32;-12;11,32;-11;10,34;-12;9,35;-14;11,158559,25,2021-11-19
743,158837,,,,,158837,25,2021-11-19
744,158840,32;-10;11,38;-13;11,32;-20;11,36;-18;7,158840,25,2021-11-19
745,159112,,,,,159112,25,2021-11-19
746,159114,33;-13;10,34;-10;12,34;-7;15,35;-9;15,159114,25,2021-11-19
747,159381,,,,,159381,25,2021-11-19
748,159384,31;-10;14,34;-9;7,34;-11;13,37;-11;7,159384,25,2021-11-19
749,159663,,,,,159663,25,2021-11-19
750,159666,34;-13;11,33;-8;6,34;-5;10,33;-11;9,159666,25,2021-11-19
751,159937,,,,,159937,25,2021-11-19
752,159940,32;-14;12,34;-7;11,33;-5;12,29;-5;16,159940,25,2021-11-19
753,160207,,,,,160207,25,2021-11-19
754,160210,35;-5;12,38;-4;13,38;-3;8,38;0;11,160210,25,2021-11-19
755,160481,,,,,160481,25,2021-11-19
756,160483,34;0;11,38;0;10,35;0;14,35;-1;12,160483,25,2021-11-19
757,160751,,,,,160751,25,2021-11-19
758,160753,33;1;12,34;5;13,34;0;13,32;-1;12,160753,25,2021-11-19
759,161020,,,,,161020,25,2021-11-19
760,161024,33;0;9,33;0;1,33;-5;-5,34;-7;-13,161024,25,2021-11-19
761,161301,,,,,161301,25,2021-11-19
762,161304,29;15;28,30;25;37,27;23;51,27;15;33,161304,25,2021-11-19
763,161570,,,,,161570,25,2021-11-19
764,161573,26;-1;9,29;-8;-3,30;-11;-3,25;-8;1,161573,25,2021-11-19
765,161846,,,,,161846,25,2021-11-19
766,161854,20;0;3,18;1;4,15;3;5,14;2;3,161854,25,2021-11-19
767,162121,,,,,162121,25,2021-11-19
768,162124,11;3;-2,18;-12;11,29;-20;10,30;-20;15,162124,25,2021-11-19
769,162397,,,,,162397,25,2021-11-19
770,162405,26;-9;15,21;3;11,19;6;9,14;8;8,162405,25,2021-11-19
771,162671,,,,,162671,25,2021-11-19
772,162674,14;8;5,15;0;5,18;-4;6,20;-7;2,162674,25,2021-11-19
773,162948,,,,,162948,25,2021-11-19
774,162950,17;-4;4,18;0;6,19;-1;9,19;2;13,162950,25,2021-11-19
775,163222,,,,,163222,25,2021-11-19
776,163225,17;1;10,19;0;5,20;-5;1,21;-8;-1,163225,25,2021-11-19
777,163497,,,,,163497,25,2021-11-19
778,163500,18;-5;-3,27;6;10,16;15;26,8;20;24,163500,25,2021-11-19
779,163772,,,,,163772,25,2021-11-19
780,163775,15;14;14,22;1;14,22;-9;5,13;-16;-2,163775,25,2021-11-19
781,164035,,,,,164035,25,2021-11-19
782,164038,30;-27;-1,33;-15;3,20;0;10,15;16;14,164038,25,2021-11-19
783,164317,,,,,164317,25,2021-11-19
784,164320,19;14;21,21;1;16,25;-6;5,25;-13;1,164320,25,2021-11-19
785,164587,,,,,164587,25,2021-11-19
786,164590,29;-20;5,29;-19;7,21;-8;11,22;-1;13,164590,25,2021-11-19
787,164867,,,,,164867,25,2021-11-19
788,164870,23;-3;15,23;-3;11,22;-9;13,25;-9;6,164870,25,2021-11-19
789,165136,,,,,165136,25,2021-11-19
790,165139,24;-8;9,23;-5;8,23;-5;9,18;-7;11,165139,25,2021-11-19
791,165413,,,,,165413,25,2021-11-19
792,165416,22;-1;12,21;-7;11,22;0;7,20;-8;9,165416,25,2021-11-19
793,165682,,,,,165682,25,2021-11-19
794,165684,17;-5;8,21;-6;10,18;-4;8,21;-2;8,165684,25,2021-11-19
795,165958,,,,,165958,25,2021-11-19
796,165966,20;-1;7,22;-4;0,23;-7;17,18;7;20,165966,25,2021-11-19
797,166238,,,,,166238,25,2021-11-19
798,166241,17;6;13,19;1;7,21;-9;3,24;-9;2,166241,25,2021-11-19
799,166510,,,,,166510,25,2021-11-19
800,166517,20;-3;4,16;2;3,17;3;7,19;0;11,166517,25,2021-11-19
801,166782,,,,,166782,25,2021-11-19
802,166785,18;2;8,19;0;5,19;0;7,23;1;6,166785,25,2021-11-19
803,167058,,,,,167058,25,2021-11-19
804,167061,25;0;4,22;-1;3,27;4;8,23;5;13,167061,25,2021-11-19
805,167340,,,,,167340,25,2021-11-19
806,167342,24;8;13,24;2;11,27;0;12,30;-1;13,167342,25,2021-11-19
807,167614,,,,,167614,25,2021-11-19
808,167617,28;2;14,29;4;11,26;4;7,28;4;7,167617,25,2021-11-19
809,167889,,,,,167889,25,2021-11-19
810,167891,27;4;13,27;4;9,26;0;11,26;2;9,167891,25,2021-11-19
811,168158,,,,,168158,25,2021-11-19
812,168161,25;2;9,25;2;9,25;3;4,25;2;6,168161,25,2021-11-19
813,168433,,,,,168433,25,2021-11-19
814,168436,26;1;13,26;5;13,27;8;16,29;4;10,168436,25,2021-11-19
815,168704,,,,,168704,25,2021-11-19
816,168706,31;1;10,30;5;13,30;4;15,32;0;12,168706,25,2021-11-19
817,168976,,,,,168976,25,2021-11-19
818,168978,33;-1;10,33;-2;10,33;0;14,32;2;10,168978,25,2021-11-19
819,169241,,,,,169241,25,2021-11-19
820,169244,36;0;9,32;-5;11,30;0;22,35;0;19,169244,25,2021-11-19
821,169516,,,,,169516,25,2021-11-19
822,169525,29;7;16,33;1;9,34;-6;11,31;-6;8,169525,25,2021-11-19
823,169797,,,,,169797,25,2021-11-19
824,169800,31;-3;8,32;0;13,33;-2;13,31;0;12,169800,25,2021-11-19
825,170073,,,,,170073,25,2021-11-19
826,170081,30;-2;12,34;-4;12,34;-3;13,33;-2;10,170081,25,2021-11-19
827,170342,,,,,170342,25,2021-11-19
828,170345,31;-1;9,32;0;11,32;-2;11,31;0;12,170345,25,2021-11-19
829,170617,,,,,170617,25,2021-11-19
830,170626,32;-1;10,32;-1;11,32;-1;9,27;0;13,170626,25,2021-11-19
831,170899,,,,,170899,25,2021-11-19
832,170901,17;0;9,18;0;9,22;-1;6,24;1;6,170901,25,2021-11-19
833,171167,,,,,171167,25,2021-11-19
834,171170,18;1;10,21;0;11,24;-2;7,25;1;9,171170,25,2021-11-19
835,171443,,,,,171443,25,2021-11-19
836,171446,24;0;9,19;0;11,21;0;8,22;-1;9,171446,25,2021-11-19
837,171718,,,,,171718,25,2021-11-19
838,171721,21;0;10,22;-1;7,22;0;8,23;0;10,171721,25,2021-11-19
839,172000,,,,,172000,25,2021-11-19
840,172002,21;1;10,22;-1;8,22;1;9,21;0;10,172002,25,2021-11-19
841,172268,,,,,172268,25,2021-11-19
842,172271,24;-4;10,23;0;10,21;0;9,18;1;11,172271,25,2021-11-19
843,172549,,,,,172549,25,2021-11-19
844,172552,22;0;8,22;0;6,21;0;8,20;0;9,172552,25,2021-11-19
845,172818,,,,,172818,25,2021-11-19
846,172821,21;-1;8,23;-1;6,22;-1;11,21;0;8,172821,25,2021-11-19
847,173093,,,,,173093,25,2021-11-19
848,173102,21;0;9,20;-1;9,22;0;7,21;0;8,173102,25,2021-11-19
849,173370,,,,,173370,25,2021-11-19
850,173372,21;0;8,20;0;9,19;1;8,21;0;10,173372,25,2021-11-19
851,173638,,,,,173638,25,2021-11-19
852,173645,19;0;7,19;0;9,19;1;9,19;0;8,173645,25,2021-11-19
853,173907,,,,,173907,25,2021-11-19
854,173911,20;0;8,23;0;10,27;0;9,28;0;11,173911,25,2021-11-19
855,174183,,,,,174183,25,2021-11-19
856,174185,29;2;11,23;0;9,20;0;8,19;1;9,174185,25,2021-11-19
857,174585,,,,,174585,25,2021-11-19
858,174588,18;0;8,17;0;7,19;-1;8,19;0;10,174588,25,2021-11-19
859,174859,,,,,174859,25,2021-11-19
860,174861,19;0;9,21;0;10,23;0;8,24;1;9,174861,25,2021-11-19
861,175133,,,,,175133,25,2021-11-19
862,175136,24;0;9,23;0;9,19;0;9,24;-3;7,175136,25,2021-11-19
863,175396,,,,,175396,25,2021-11-19
864,175399,20;0;10,20;0;9,20;0;7,17;4;9,175399,25,2021-11-19
865,175677,,,,,175677,25,2021-11-19
866,175680,19;0;8,21;0;10,22;0;9,23;-1;9,175680,25,2021-11-19
867,175946,,,,,175946,25,2021-11-19
868,175949,22;1;8,22;0;12,24;2;14,23;0;13,175949,25,2021-11-19
